CUST_ID,GENDER,ADDRESS,EMAIL_ID,STATE,ZIP,FIRST_NAME,LAST_NAME,TENURE_YEARS,AGE,EDUCATION_STATUS,MARITAL_STATUS,NO_OF_CHILDRENS,NO_OF_DEPENDENTS,HOUSE_OWNERSHIP,OCCUPATION,PURCHASE_HABITS_APPAREL,NPS_FEEDBACK,NPS_SCORE,NO_OF_UNIQUE_POLICIES_SOLD_LAST_12_MONTHS
880755827543,M,5643 Spruce St NORTH RICHLAND HILLS,charles.kraut@gmail.com,TX,76180,CHARLES,KRAUT,1,52,ASSOCIATE,DIVORCED,3,4,MORTGAGE,AGENT,1,"Professional team, smooth process from start to finish.",9,17
932602355931,F,9031 Birch Way GARLAND,esmeralda.flores@mail.com,TX,750415157,ESMERALDA,FLORES,16,64,HIGH_SCHOOL,WIDOWED,2,2,OTHER,AGENT,0,"Experience was fine, nothing exceptional.",8,15
363904494667,M,6767 Ash Dr BLOOMINGTON,kari.lewis@outlook.com,IL,61710,KARI,LEWIS,1,63,ASSOCIATE,WIDOWED,0,0,RENT,ADJUSTER,0,Service was slow and the experience was frustrating.,0,7
833264167118,F,4218 Spruce Rd HUNTERSVILLE,michael.pasalich@hotmail.com,NC,280784463,MICHAEL,PASALICH,2,34,ASSOCIATE,WIDOWED,1,1,RENT,AGENT,1,Coverage is acceptable for the price point.,8,15
934514687531,M,2631 Hill Way JONESVILLE,ashley.higginbotham@gmail.com,LA,71343,ASHLEY,HIGGINBOTHAM,4,57,BACHELOR,SINGLE,2,3,MORTGAGE,AGENT,1,Easy to work with; I feel well covered.,10,18
816303954834,F,3934 Chestnut Ave BARTOW,sheila.brumley@yahoo.com,FL,33830,SHEILA,BRUMLEY,10,26,MASTER,MARRIED,2,3,OWN,AGENT,0,Products are decent; service quality varies by rep.,7,1
143257418959,M,9059 Elm Ct COLUMBUS,erin.kelly@outlook.com,OH,432152226,ERIN,KELLY,5,29,HIGH_SCHOOL,WIDOWED,2,3,RENT,ADJUSTER,1,Great value and fast claims support.,10,4
811771533460,F,560 Lake Pl TAMPA,joseph.salonga@example.com,FL,336195178,JOSEPH,SALONGA,11,48,DOCTORATE,SINGLE,0,1,OWN,ADJUSTER,1,Coverage is acceptable for the price point.,7,15
571840720275,M,7375 Oak Blvd ORLANDO,juliette.exantus@mail.com,FL,32812,JULIETTE,EXANTUS,13,33,BACHELOR,SINGLE,2,3,OWN,AGENT,0,I felt pressured into products that weren’t a good fit.,1,7
42393329020,M,8120 Lake Pl WEST HILLS,kianoush.sepanlou@example.com,CA,91308,KIANOUSH,SEPANLOU,14,53,ASSOCIATE,SINGLE,3,4,RENT,ADJUSTER,0,Service was slow and the experience was frustrating.,4,2
389518756057,M,7157 Ash Dr RICHMOND,ngozi.nwokenaka@outlook.com,TX,774075239,NGOZI,NWOKENAKA,17,53,ASSOCIATE,MARRIED,2,2,RENT,AGENT,1,Reliable products at a fair price; I’m satisfied.,10,16
904066426305,M,1405 Oak Blvd GAINESVILLE,ashton.tookes@mail.com,FL,32609,ASHTON,TOOKES,7,39,ASSOCIATE,DIVORCED,2,2,RENT,ADJUSTER,1,Coverage is acceptable for the price point.,8,3
211734004794,F,4894 Chestnut Ave CHARLOTTE,dylan.kidd@yahoo.com,NC,282108429,DYLAN,KIDD,13,30,HIGH_SCHOOL,MARRIED,2,3,OTHER,AGENT,1,Claims process is confusing and took too long.,3,3
419197081329,F,4429 Chestnut Ct BOYNTON BEACH,sydney.henry@mail.com,FL,33435,SYDNEY,HENRY,1,45,ASSOCIATE,DIVORCED,0,1,RENT,AGENT,0,I felt pressured into products that weren’t a good fit.,4,10
542520453638,M,3738 Spruce Rd SCOTT CITY,jodi.yager@hotmail.com,KS,67871,JODI,YAGER,11,61,ASSOCIATE,DIVORCED,3,3,OTHER,AGENT,1,Products are decent; service quality varies by rep.,8,15
643161015216,F,316 Birch Ln MINNEAPOLIS,aaron.rustad@yahoo.com,MN,554151777,AARON,RUSTAD,7,54,HIGH_SCHOOL,WIDOWED,3,3,RENT,AGENT,0,Claims process is confusing and took too long.,3,7
393301704393,F,3493 Cedar St LUBBOCK,jason.lowrance@mail.com,TX,794243970,JASON,LOWRANCE,3,54,MASTER,DIVORCED,2,2,OTHER,AGENT,1,I felt pressured into products that weren’t a good fit.,3,6
671734787908,F,6008 Sunset Rd AURORA,max.wenstrup@example.com,IL,60504,MAX,WENSTRUP,18,52,HIGH_SCHOOL,MARRIED,3,4,OWN,AGENT,0,Service was slow and the experience was frustrating.,1,6
481333557788,M,3888 Spruce Rd DALLAS,maya.daga@hotmail.com,TX,752660042,MAYA,DAGA,13,43,DOCTORATE,MARRIED,1,1,OWN,ADJUSTER,0,Premiums keep rising while support is unresponsive.,6,10
345349711612,F,1712 Ash Ter GAINESVILLE,joshua.bagwell@example.com,GA,305032978,JOSHUA,BAGWELL,9,49,HIGH_SCHOOL,SINGLE,0,1,MORTGAGE,AGENT,1,I felt pressured into products that weren’t a good fit.,3,5
19043754675,F,6775 Oak Blvd CHICAGO,bryan.cremeans@mail.com,IL,606265484,BRYAN,CREMEANS,20,45,HIGH_SCHOOL,MARRIED,1,1,OTHER,ADJUSTER,0,Hard to reach anyone who could actually help.,3,7
849371911570,M,7670 Lake Pl FLOWER MOUND,ronney.prachyl@example.com,TX,750228426,RONNEY,PRACHYL,16,46,ASSOCIATE,MARRIED,3,4,MORTGAGE,AGENT,0,Hard to reach anyone who could actually help.,0,5
314649914509,M,5609 Elm Ct MILLSBORO,james.elliott@outlook.com,DE,199667571,JAMES,ELLIOTT,4,34,BACHELOR,SINGLE,0,0,OTHER,AGENT,1,Easy to work with; I feel well covered.,9,15
33968004876,M,6976 Birch Ln DALLAS,kenneth.zartman@yahoo.com,TX,752660042,KENNETH,ZARTMAN,11,58,HIGH_SCHOOL,DIVORCED,0,1,OTHER,ADJUSTER,1,I felt pressured into products that weren’t a good fit.,3,7
950919430348,F,4448 Sunset Rd CEDAR HILL,marisol.nuno@example.com,TX,751043132,MARISOL,NUNO,3,40,MASTER,SINGLE,3,4,OWN,AGENT,0,Excellent service and clear communication—highly recommend.,10,17
597433048262,F,7362 Pine Ter STONE MOUNTAIN,kiros.habtemichael@hotmail.com,GA,30083,KIROS,HABTEMICHAEL,5,26,MASTER,DIVORCED,1,1,OWN,ADJUSTER,1,Hard to reach anyone who could actually help.,3,7
379452341849,M,2949 Meadow Ct OPELOUSAS,david.smith@gmail.com,LA,705706225,DAVID,SMITH,5,66,DOCTORATE,SINGLE,3,3,MORTGAGE,AGENT,1,Communication is fair; some steps could be simpler.,8,10
98093096211,F,8311 Birch Way NORTHFIELD,kristen.gadbois@mail.com,VT,05663,KRISTEN,GADBOIS,18,34,ASSOCIATE,SINGLE,2,2,OWN,AGENT,0,Hard to reach anyone who could actually help.,6,10
482728964481,M,5581 Birch Way BLOOMFIELD HILLS,michael.gloster@mail.com,MI,483041739,MICHAEL,GLOSTER,20,46,DOCTORATE,MARRIED,1,1,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",8,15
705726833138,M,5238 Spruce Rd THE COLONY,jeffrey.beck@hotmail.com,TX,75056,JEFFREY,BECK,12,60,MASTER,WIDOWED,0,0,OWN,AGENT,0,"Experience was fine, nothing exceptional.",7,10
297371224976,M,2076 Hill Ln EUGENE,alicia.albro@hotmail.com,OR,974084602,ALICIA,ALBRO,15,30,MASTER,DIVORCED,2,2,OTHER,AGENT,1,Premiums keep rising while support is unresponsive.,6,10
263240559116,F,216 Hill Ln SEATTLE,alexander.haskell@hotmail.com,WA,981992545,ALEXANDER,HASKELL,1,33,HIGH_SCHOOL,DIVORCED,0,0,OWN,AGENT,1,Reliable products at a fair price; I’m satisfied.,9,11
91336325679,F,5779 Chestnut Ct SAN ANTONIO,andrea.lopez@mail.com,TX,782880001,ANDREA,LOPEZ,7,45,BACHELOR,DIVORCED,0,0,OTHER,ADJUSTER,1,Claims process is confusing and took too long.,0,7
807719270971,M,6071 Maple Way HELOTES,giovanni.gennardo@outlook.com,TX,78023,GIOVANNI,GENNARDO,14,61,DOCTORATE,DIVORCED,3,3,RENT,AGENT,0,"Professional team, smooth process from start to finish.",9,18
778049464261,F,4361 Maple Way OZARK,luke.nixon@outlook.com,MO,657216666,LUKE,NIXON,2,29,ASSOCIATE,MARRIED,0,1,OWN,AGENT,0,Claims process is confusing and took too long.,1,7
762992836793,M,7893 Spruce St HAMILTON,brianna.barrett@gmail.com,OH,45013,BRIANNA,BARRETT,19,59,BACHELOR,SINGLE,0,1,OTHER,ADJUSTER,0,Communication is fair; some steps could be simpler.,8,15
238624348519,F,4619 Elm Ct HOUSTON,jimmie.jr@outlook.com,TX,77014,JIMMIE,JR,9,40,BACHELOR,WIDOWED,2,2,RENT,ADJUSTER,1,Reliable products at a fair price; I’m satisfied.,10,1
218932421782,M,5882 Ash Ter CARMEL,christopher.koors@example.com,IN,460329716,CHRISTOPHER,KOORS,12,39,MASTER,MARRIED,3,3,OTHER,AGENT,1,"Experience was fine, nothing exceptional.",7,6
502820512212,M,7312 River Ter EL PASO,rebecca.nava@yahoo.com,TX,799243867,REBECCA,NAVA,6,37,MASTER,WIDOWED,0,0,RENT,AGENT,1,I felt pressured into products that weren’t a good fit.,1,5
271058257385,M,1485 Willow Blvd ROSWELL,michael.hruska@gmail.com,GA,300762564,MICHAEL,HRUSKA,4,28,ASSOCIATE,SINGLE,3,4,MORTGAGE,ADJUSTER,1,Coverage is acceptable for the price point.,8,3
289658741963,F,6063 Spruce St BOSTON,melissa.borchardt@gmail.com,MA,021165066,MELISSA,BORCHARDT,8,49,ASSOCIATE,MARRIED,3,4,OTHER,AGENT,0,Premiums keep rising while support is unresponsive.,3,7
816048307379,M,1479 Meadow Ct CHILTON,macie.allsup@gmail.com,TX,766323026,MACIE,ALLSUP,7,48,MASTER,SINGLE,1,2,OTHER,AGENT,1,"Experience was fine, nothing exceptional.",7,15
531108913576,M,4676 Maple Ln GREENSBORO,julius.hutchinson@example.com,NC,27410,JULIUS,HUTCHINSON,13,41,MASTER,SINGLE,3,3,OWN,AGENT,1,Easy to work with; I feel well covered.,9,10
329133124209,M,1309 Chestnut Ct PHOENIX,amy.scoy@mail.com,AZ,850426870,AMY,SCOY,3,40,BACHELOR,WIDOWED,3,4,MORTGAGE,ADJUSTER,1,Coverage is acceptable for the price point.,7,1
244504352058,M,2158 Cedar Rd KANSAS CITY,angela.gillen@yahoo.com,MO,64118,ANGELA,GILLEN,1,56,ASSOCIATE,DIVORCED,3,4,RENT,AGENT,1,Excellent service and clear communication—highly recommend.,9,14
326144812275,M,4375 Oak Blvd NEW BOSTON,janson.carr@mail.com,TX,755700851,JANSON,CARR,2,50,HIGH_SCHOOL,WIDOWED,0,1,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",7,9
933047764030,M,7130 Lake Pl HOUSTON,lowensky.cortorreal@example.com,TX,77041,LOWENSKY,CORTORREAL,13,51,ASSOCIATE,WIDOWED,3,3,OTHER,AGENT,1,Coverage is acceptable for the price point.,8,15
403492306806,M,4906 Birch Ln GEORGETOWN,barbara.childers@yahoo.com,TX,786283688,BARBARA,CHILDERS,3,37,ASSOCIATE,DIVORCED,3,3,RENT,AGENT,1,Communication is fair; some steps could be simpler.,8,12
778204092752,F,3852 Pine Ter PEARLAND,stephanie.stigant@hotmail.com,TX,775846759,STEPHANIE,STIGANT,3,26,ASSOCIATE,DIVORCED,0,1,RENT,AGENT,0,Claims process is confusing and took too long.,5,3
962854743932,M,4032 Pine Ter O'FALLON,ryan.fleming@hotmail.com,IL,62269,RYAN,FLEMING,7,52,BACHELOR,SINGLE,3,4,MORTGAGE,AGENT,0,Coverage is acceptable for the price point.,8,6
540778613115,F,5215 Oak Blvd RALEIGH,esther.avent@mail.com,NC,276169732,ESTHER,AVENT,12,25,BACHELOR,DIVORCED,3,3,RENT,ADJUSTER,1,Communication is fair; some steps could be simpler.,8,10
251798412816,F,3916 Birch Ln SULPHUR,jerry.barry@yahoo.com,LA,706635504,JERRY,BARRY,6,63,DOCTORATE,DIVORCED,1,2,RENT,AGENT,0,"Overall okay, but there’s room to improve response times.",8,13
690254689595,M,4695 Willow Blvd EUCLID,shakayla.rainey@gmail.com,OH,441234247,SHAKAYLA,RAINEY,16,35,BACHELOR,WIDOWED,2,3,OWN,AGENT,1,Hard to reach anyone who could actually help.,3,7
363764586240,F,3340 Oak Pl SKOKIE,latrice.hardeman@yahoo.com,IL,60515,LATRICE,HARDEMAN,15,59,DOCTORATE,MARRIED,0,0,MORTGAGE,ADJUSTER,1,Claims process is confusing and took too long.,1,7
517844907766,F,866 Maple Ln YORBA LINDA,brian.winter@example.com,CA,92886,BRIAN,WINTER,16,55,BACHELOR,DIVORCED,0,1,OTHER,AGENT,0,Easy to work with; I feel well covered.,10,3
355474359799,M,899 Elm Ct SPRINGFIELD,bradford.thompson@outlook.com,IL,627150001,BRADFORD,THOMPSON,19,51,BACHELOR,MARRIED,1,2,RENT,ADJUSTER,0,Coverage is acceptable for the price point.,8,15
165190662824,M,924 Meadow Ave BROWNWOOD,kathy.watts@hotmail.com,TX,768040100,KATHY,WATTS,13,44,ASSOCIATE,WIDOWED,2,3,OTHER,AGENT,1,"Professional team, smooth process from start to finish.",9,12
363000020540,M,5640 Willow Pl BLANCO,eddie.jr@hotmail.com,TX,786062129,EDDIE,JR.,0,25,MASTER,MARRIED,0,1,RENT,AGENT,1,Easy to work with; I feel well covered.,9,12
992822057192,M,8292 Pine Ter PARIS,rocio.najera@hotmail.com,TX,754601439,ROCIO,NAJERA,4,64,MASTER,WIDOWED,0,1,MORTGAGE,AGENT,1,Products are decent; service quality varies by rep.,8,15
973428856900,F,8000 Lake Pl WICHITA,jessica.tilson@example.com,KS,672268853,JESSICA,TILSON,13,31,MASTER,DIVORCED,2,3,OWN,AGENT,1,Hard to reach anyone who could actually help.,2,5
698431091499,F,5599 Chestnut Ct NAVARRE,kaylah.branch@mail.com,FL,32566,KAYLAH,BRANCH,9,58,ASSOCIATE,DIVORCED,0,0,OTHER,AGENT,0,Great value and fast claims support.,10,1
300005203871,M,4971 Hill Way BRENHAM,nuvia.bradley@gmail.com,TX,778336091,NUVIA,BRADLEY,18,31,BACHELOR,MARRIED,1,1,OTHER,AGENT,1,Great value and fast claims support.,10,7
303009297398,F,6498 Spruce Rd LAS VEGAS,tomika.henry@hotmail.com,NV,89119,TOMIKA,HENRY,3,35,HIGH_SCHOOL,WIDOWED,2,2,OTHER,AGENT,1,Excellent service and clear communication—highly recommend.,9,18
870555020440,M,5540 Lake Pl HOUSTON,charlton.miller@example.com,TX,77043,CHARLTON,MILLER,17,30,MASTER,DIVORCED,3,4,MORTGAGE,ADJUSTER,1,"Professional team, smooth process from start to finish.",9,10
385357345918,F,8018 Sunset Rd PALM DESERT,elizabeth.velazquez@example.com,CA,92211,ELIZABETH,VELAZQUEZ,2,30,MASTER,MARRIED,0,0,MORTGAGE,AGENT,1,I felt pressured into products that weren’t a good fit.,2,4
627929136432,M,532 River Ter CYPRESS,thi.pham@yahoo.com,TX,774331235,THI,PHAM,6,62,MASTER,SINGLE,0,1,OWN,AGENT,0,Excellent service and clear communication—highly recommend.,9,17
838202600692,F,2792 Ash Ter O FALLON,mark.hansen@example.com,IL,622691443,MARK,HANSEN,16,49,ASSOCIATE,MARRIED,2,2,MORTGAGE,AGENT,1,Reliable products at a fair price; I’m satisfied.,9,15
175805847276,M,376 Birch Ln FISHERS,michele.spencer@yahoo.com,IN,46037,MICHELE,SPENCER,10,32,ASSOCIATE,DIVORCED,3,3,MORTGAGE,AGENT,0,Great value and fast claims support.,10,3
495275379086,F,6186 Hill Ln FAYETTEVILLE,mark.rice@hotmail.com,NC,283021789,MARK,RICE,20,59,HIGH_SCHOOL,SINGLE,3,3,RENT,AGENT,1,Premiums keep rising while support is unresponsive.,0,7
421127191588,M,1688 Sunset Rd METAIRIE,dominck.impastato@example.com,LA,70002,DOMINCK,IMPASTATO,16,39,DOCTORATE,SINGLE,2,2,OWN,AGENT,1,Claims process is confusing and took too long.,6,10
224335746171,F,271 Birch Way WOODBRIDGE,richard.lim@mail.com,VA,221915501,RICHARD,LIM,14,37,BACHELOR,MARRIED,1,1,OTHER,AGENT,1,Service was slow and the experience was frustrating.,5,3
640486126939,F,2039 Elm Ct WILLIS,christina.hernandez@outlook.com,TX,773186574,CHRISTINA,HERNANDEZ,11,63,MASTER,SINGLE,3,3,RENT,AGENT,1,Premiums keep rising while support is unresponsive.,2,7
762541206975,M,7075 Oak Blvd KATY,jon.blacklock@mail.com,TX,774508704,JON,BLACKLOCK,12,59,BACHELOR,MARRIED,2,2,RENT,ADJUSTER,1,Claims process is confusing and took too long.,3,2
896314389982,F,7082 Ash Ter FREDERICKSBURG,hollie.holmes@example.com,VA,224064455,HOLLIE,HOLMES,6,48,MASTER,DIVORCED,3,3,RENT,AGENT,1,Premiums keep rising while support is unresponsive.,1,7
318167415519,M,619 Chestnut Ct GREEN BAY,kira.green@mail.com,WI,543440001,KIRA,GREEN,13,32,DOCTORATE,WIDOWED,2,2,MORTGAGE,AGENT,0,Great value and fast claims support.,9,9
85469585599,F,5699 Elm Ct MESA,halle.swinney@outlook.com,AZ,85209,HALLE,SWINNEY,4,62,BACHELOR,MARRIED,1,2,OWN,AGENT,1,Service was slow and the experience was frustrating.,2,7
286664165264,F,8364 Meadow Ave WEST SUFFIELD,david.jr@hotmail.com,CT,06093,DAVID,JR,11,30,MASTER,MARRIED,2,2,OWN,ADJUSTER,1,Reliable products at a fair price; I’m satisfied.,10,1
420087191426,M,5526 Hill Ln FRIENDSWOOD,rodney.herring@hotmail.com,TX,77546,RODNEY,HERRING,3,53,BACHELOR,WIDOWED,2,2,OWN,AGENT,0,"Experience was fine, nothing exceptional.",8,9
250373794664,M,4764 Meadow Ave HOUSTON,ifedamola.adisa@hotmail.com,TX,77077,IFEDAMOLA,ADISA,13,53,DOCTORATE,WIDOWED,0,0,MORTGAGE,ADJUSTER,1,Premiums keep rising while support is unresponsive.,6,5
455657325863,F,6963 Spruce St KRUM,bailey.howard@gmail.com,TX,76249,BAILEY,HOWARD,5,28,BACHELOR,DIVORCED,1,1,OWN,AGENT,0,Products are decent; service quality varies by rep.,8,12
554744024436,F,8536 Birch Ln ATLANTA,grant.saunders@yahoo.com,GA,303261437,GRANT,SAUNDERS,1,59,MASTER,MARRIED,2,3,RENT,AGENT,1,"Experience was fine, nothing exceptional.",7,7
888783569337,F,8437 River Dr LA MESA,christopher.dinanno@mail.com,CA,91942,CHRISTOPHER,DINANNO,20,58,ASSOCIATE,SINGLE,3,3,RENT,ADJUSTER,1,Hard to reach anyone who could actually help.,5,10
958165798501,M,4601 Maple Way LINDEN,tammy.palmer@outlook.com,TX,755635507,TAMMY,PALMER,15,29,MASTER,WIDOWED,1,2,MORTGAGE,AGENT,1,I felt pressured into products that weren’t a good fit.,0,7
891275083252,F,7352 Ash Ter WAXAHACHIE,linda.mummert@example.com,TX,751656410,LINDA,MUMMERT,8,56,MASTER,DIVORCED,3,4,OTHER,AGENT,1,Great value and fast claims support.,9,9
77114721580,F,3680 Lake Pl SAN ANTONIO,john.white@example.com,TX,782559524,JOHN,WHITE,4,34,BACHELOR,SINGLE,3,3,MORTGAGE,AGENT,1,Communication is fair; some steps could be simpler.,8,15
286677234854,M,954 Meadow Ave PHOENIX,james.houser@hotmail.com,AZ,850218712,JAMES,HOUSER,11,55,ASSOCIATE,MARRIED,2,2,RENT,ADJUSTER,1,Great value and fast claims support.,10,1
556309785473,M,3573 Spruce St HOUSTON,chelci.johnson@gmail.com,TX,77065,CHELCI,JOHNSON,12,25,MASTER,WIDOWED,2,3,OWN,AGENT,1,Premiums keep rising while support is unresponsive.,4,6
385253234939,M,9039 Meadow Ct OKLAHOMA CITY,tammy.horn@gmail.com,OK,731395539,TAMMY,HORN,18,57,DOCTORATE,SINGLE,0,0,OWN,AGENT,0,Reliable products at a fair price; I’m satisfied.,10,9
291371718296,M,3396 Hill Ln SEGUIN,glenn.snoga@hotmail.com,TX,78155,GLENN,SNOGA,5,36,ASSOCIATE,MARRIED,3,3,MORTGAGE,AGENT,0,I felt pressured into products that weren’t a good fit.,4,10
9645827374,F,5474 Elm Ave WAKE FOREST,nina.jordan@example.com,NC,27587,NINA,JORDAN,10,26,MASTER,WIDOWED,2,2,OTHER,AGENT,0,I felt pressured into products that weren’t a good fit.,4,6
599113798231,M,7331 Maple Way HOCKLEY,jared.winfield@outlook.com,TX,77447,JARED,WINFIELD,20,36,ASSOCIATE,MARRIED,1,1,MORTGAGE,AGENT,0,Products are decent; service quality varies by rep.,7,10
711590761815,F,1915 Oak Blvd MAYFIELD VILLAGE,racquel.proctor@mail.com,OH,441431589,RACQUEL,PROCTOR,17,37,ASSOCIATE,MARRIED,2,2,OWN,ADJUSTER,1,Service was slow and the experience was frustrating.,2,7
310390253035,M,8135 Lake Blvd FARMERS BRANCH,myriam.torres@outlook.com,TX,75234,MYRIAM,TORRES,1,38,MASTER,DIVORCED,0,1,MORTGAGE,AGENT,0,Excellent service and clear communication—highly recommend.,9,19
445690683887,M,987 Pine Dr METAIRIE,kevin.reinerth@gmail.com,LA,700032119,KEVIN,REINERTH,14,59,ASSOCIATE,DIVORCED,3,3,RENT,ADJUSTER,0,Communication is fair; some steps could be simpler.,7,3
844910977376,F,4476 Hill Ln BLOOMINGTON,ashley.sigler@hotmail.com,IL,617100001,ASHLEY,SIGLER,8,35,DOCTORATE,MARRIED,2,3,MORTGAGE,ADJUSTER,1,I felt pressured into products that weren’t a good fit.,0,7
31922325317,M,417 Pine Dr EDINBURG,blanca.martinez@gmail.com,TX,78542,BLANCA,MARTINEZ,7,37,ASSOCIATE,SINGLE,1,2,RENT,BROKER,0,Hard to reach anyone who could actually help.,2,5
414218445813,F,6913 Cedar St SAN ANTONIO,rodolfo.jr@mail.com,TX,782305492,RODOLFO,JR,18,60,ASSOCIATE,DIVORCED,0,1,OTHER,AGENT,1,"Professional team, smooth process from start to finish.",10,8
407826676704,F,1804 Chestnut Ave DALLAS,brittney.davison@yahoo.com,TX,752660042,BRITTNEY,DAVISON,13,39,BACHELOR,DIVORCED,3,4,RENT,ADJUSTER,1,Easy to work with; I feel well covered.,9,15
760156336965,F,2065 Oak Blvd EL PASO,claudia.rodriguez@mail.com,TX,799323008,CLAUDIA,RODRIGUEZ,7,44,MASTER,DIVORCED,3,3,OTHER,AGENT,1,Communication is fair; some steps could be simpler.,8,2
144955823173,F,5273 Sunset St HEATH,kaylee.doherty@outlook.com,TX,75126,KAYLEE,DOHERTY,6,43,MASTER,MARRIED,3,4,OWN,ADJUSTER,0,Reliable products at a fair price; I’m satisfied.,9,18
72722175543,M,6643 Cedar St ROSHARON,jason.lee@mail.com,TX,775833267,JASON,LEE,1,28,HIGH_SCHOOL,WIDOWED,3,3,OTHER,AGENT,0,Products are decent; service quality varies by rep.,7,15
537582335740,M,5840 Lake Pl PHOENIX,martin.williams@example.com,AZ,85083,MARTIN,WILLIAMS,1,57,BACHELOR,WIDOWED,2,3,RENT,AGENT,1,Easy to work with; I feel well covered.,10,10
826243372325,M,1425 Willow Blvd LOS FRESNOS,wendy.reyes@gmail.com,TX,78566,WENDY,REYES,20,38,MASTER,DIVORCED,1,2,MORTGAGE,AGENT,1,Easy to work with; I feel well covered.,9,4
44008759769,M,1869 Meadow Ct WYLIE,godlove.benjamin@gmail.com,TX,75098,GODLOVE,BENJAMIN,6,66,BACHELOR,SINGLE,0,0,OWN,AGENT,1,"Overall okay, but there’s room to improve response times.",7,13
478223528477,M,5577 Pine Dr NORTH RICHLAND HILLS,alyssa.mcdaniel@gmail.com,TX,76180,ALYSSA,MCDANIEL,17,52,ASSOCIATE,WIDOWED,0,1,MORTGAGE,AGENT,0,Communication is fair; some steps could be simpler.,7,14
852983810015,F,8115 Willow Blvd GAINESVILLE,christopher.truty@gmail.com,TX,762401896,CHRISTOPHER,TRUTY,12,58,MASTER,DIVORCED,0,0,MORTGAGE,ADJUSTER,0,Coverage is acceptable for the price point.,7,15
959743792468,F,1568 Sunset Rd HASLET,aaron.smith@example.com,TX,76052,AARON,SMITH,1,25,DOCTORATE,MARRIED,0,1,RENT,AGENT,1,Excellent service and clear communication—highly recommend.,9,14
761486425205,F,7305 Willow Blvd COLUMBUS,oran.bell@gmail.com,OH,432152226,ORAN,BELL,9,58,BACHELOR,DIVORCED,0,0,OTHER,ADJUSTER,1,Great value and fast claims support.,9,17
89179174434,M,1534 Chestnut Ave PORTSMOUTH,nicholas.roberto@yahoo.com,NH,038021466,NICHOLAS,ROBERTO,4,51,DOCTORATE,MARRIED,1,2,OTHER,AGENT,0,Hard to reach anyone who could actually help.,0,3
218799984533,M,3633 Spruce St FORT WORTH,spencer.morell@gmail.com,TX,762448175,SPENCER,MORELL,6,61,HIGH_SCHOOL,WIDOWED,3,3,OTHER,AGENT,1,Products are decent; service quality varies by rep.,8,1
279369385374,M,7474 Chestnut Ave MESA,anna.corrales@yahoo.com,AZ,852024270,ANNA,CORRALES,2,27,BACHELOR,SINGLE,0,0,RENT,AGENT,0,Hard to reach anyone who could actually help.,3,7
35645225470,F,5570 Lake Pl DORAVILLE,peter.curnin@example.com,GA,303401839,PETER,CURNIN,15,65,BACHELOR,SINGLE,0,0,MORTGAGE,AGENT,1,Products are decent; service quality varies by rep.,8,13
467903214835,M,935 Lake Blvd WAXAHACHIE,austin.arms@outlook.com,TX,75165,AUSTIN,ARMS,6,49,BACHELOR,MARRIED,0,1,MORTGAGE,AGENT,0,I felt pressured into products that weren’t a good fit.,3,7
458685468468,F,568 Cedar Rd LEEDS,james.howard@yahoo.com,AL,350941902,JAMES,HOWARD,5,65,MASTER,WIDOWED,3,3,MORTGAGE,AGENT,0,Coverage is acceptable for the price point.,7,2
369603063295,F,395 Lake Blvd IRVING,john.gundy@outlook.com,TX,750386610,JOHN,GUNDY,3,36,HIGH_SCHOOL,MARRIED,1,1,OWN,AGENT,1,Communication is fair; some steps could be simpler.,7,5
388190095183,F,7283 Sunset St DOYLESTOWN,howard.lashner@outlook.com,PA,18902,HOWARD,LASHNER,12,50,HIGH_SCHOOL,MARRIED,0,1,OWN,AGENT,1,Hard to reach anyone who could actually help.,2,7
625229040226,F,3326 Maple Ln MAYFIELD VILLAGE,mary.tinnick@example.com,OH,441431589,MARY,TINNICK,2,51,DOCTORATE,SINGLE,3,3,RENT,ADJUSTER,1,"Professional team, smooth process from start to finish.",9,4
39226119992,M,7092 Pine Ter HIALEAH,jacqueline.gonzalez@hotmail.com,FL,33018,JACQUELINE,GONZALEZ,0,52,HIGH_SCHOOL,MARRIED,3,4,MORTGAGE,AGENT,1,Hard to reach anyone who could actually help.,6,5
528111282457,F,3557 Ash Dr DALLAS,lea.johnson@outlook.com,TX,75243,LEA,JOHNSON,6,65,HIGH_SCHOOL,DIVORCED,0,1,RENT,ADJUSTER,0,"Professional team, smooth process from start to finish.",9,8
542284132359,F,4459 Chestnut Ct FORT WORTH,george.ezigbo@mail.com,TX,76179,GEORGE,EZIGBO,3,59,BACHELOR,MARRIED,0,1,MORTGAGE,AGENT,1,Great value and fast claims support.,9,8
362856938292,M,5392 River Ter POWAY,joselyn.mundo@yahoo.com,CA,92064,JOSELYN,MUNDO,2,30,BACHELOR,WIDOWED,2,2,OTHER,AGENT,0,Reliable products at a fair price; I’m satisfied.,9,17
808525375261,M,7361 Maple Way MT PLEASANT,matthew.mcdonald@outlook.com,SC,294645192,MATTHEW,MCDONALD,11,60,BACHELOR,WIDOWED,1,1,OWN,AGENT,1,Products are decent; service quality varies by rep.,7,11
